order_id,customer_id,order_date,product_name,category,quantity,unit_price_inr,discount_pct,channel,subscription_type,city
ORD107761,CUST01263,2024-10-09,Kaapi Culture Mug,Merchandise,1,349,0.0,Website,Quarterly,Chennai
ORD107756,CUST01263,2024-11-12,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,Monthly,Chennai
ORD107752,CUST01263,2024-11-13,Manual Burr Grinder,Equipment,1,2499,0.0,Website,Monthly,
ORD107744,CUST01263,2025-01-18,Coorg Robusta Blend - 500g,Coffee Beans,3,599,0.0,Website,Bi-Weekly,Chennai
ORD107744,CUST01263,2025-01-18,Manual Burr Grinder,Equipment,2,2499,0.0,Website,Bi-Weekly,Chennai
ORD107757,CUST01263,2025-03-27,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Mobile App,One-time,chennai
ORD107757,CUST01263,2025-03-27,Pour-Over Dripper,Equipment,2,899,0.0,Mobile App,One-time,chennai
ORD107757,CUST01263,2025-03-27,French Press - 600ml,Equipment,2,1199,0.0,Mobile App,One-time,chennai
ORD107739,CUST01263,2025-04-11,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Mobile App,Quarterly,chennai
ORD107739,CUST01263,2025-04-11,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Mobile App,Quarterly,chennai
ORD107738,CUST01263,2025-04-14,French Press - 600ml,Equipment,1,1199,10.0,Website,Monthly,Chennai
ORD107738,CUST01263,2025-04-14,Kaapi Culture Mug,Merchandise,1,349,0.0,Website,Monthly,Chennai
ORD107738,CUST01263,2025-04-14,Pour-Over Dripper,Equipment,2,899,0.0,Website,Monthly,Chennai
ORD107746,CUST01263,2025-06-10,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Retail Store,One-time,Chennai
ORD107741,CUST01263,2025-06-16,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Mobile App,One-time,chennai
ORD107741,CUST01263,2025-06-16,Chikmagalur Single Origin - 250g,Coffee Beans,2,529,0.0,Mobile App,One-time,chennai
ORD107741,CUST01263,2025-06-16,Kaapi Culture Mug,Merchandise,1,349,0.0,Mobile App,One-time,chennai
ORD107741,CUST01263,2025-06-16,Manual Burr Grinder,Equipment,1,2499,0.0,Mobile App,One-time,chennai
ORD107745,CUST01263,2025-07-24,Pour-Over Dripper,Equipment,1,899,0.0,,Monthly,Chennai
ORD107763,CUST01264,2025-05-27,Manual Burr Grinder,Equipment,1,2499,25.0,Website,One-time,Ahmedabad
ORD107765,CUST01264,2025-06-10,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Website,Monthly,Ahmedabad
ORD107765,CUST01264,2025-06-10,French Press - 600ml,Equipment,1,1199,0.0,Website,Monthly,Ahmedabad
ORD107765,CUST01264,2025-06-10,Reusable Cold Brew Bottle,Merchandise,1,599,10.0,Website,Monthly,Ahmedabad
ORD107766,CUST01264,2025-06-30,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Retail Store,One-time,Ahmedabad
ORD107762,CUST01264,2025-07-02,Coorg Robusta Blend - 500g,Coffee Beans,1,599,20.0,Retail Store,One-time,ahmedabad
ORD107768,CUST01264,2025-07-04,Kaapi Culture Mug,Merchandise,1,349,0.0,Mobile App,Bi-Weekly,Ahmedabad
ORD107769,CUST01264,2025-07-08,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Website,One-time,ahmedabad
ORD107769,CUST01264,2025-07-08,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,One-time,ahmedabad
ORD107767,CUST01264,2025-07-20,Pour-Over Dripper,Equipment,1,899,15.0,Retail Store,Bi-Weekly,Ahmedabad
ORD107764,CUST01264,2025-08-19,French Press - 600ml,Equipment,1,1199,0.0,Retail Store,Monthly,Ahmedabad
ORD107770,CUST01265,2024-02-14,Attikan Estate AA - 250g,Coffee Beans,1,449,10.0,Marketplace,One-time,Delhi
ORD107770,CUST01265,2024-02-14,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Marketplace,One-time,Delhi
ORD107770,CUST01265,2024-02-14,Kaapi Culture Mug,Merchandise,1,349,0.0,Marketplace,One-time,Delhi
ORD107770,CUST01265,2024-02-14,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,,Marketplace,One-time,Delhi
ORD107776,CUST01266,2025-02-23,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Mobile App,Quarterly,Hyderabad
ORD107775,CUST01266,2025-04-07,Reusable Cold Brew Bottle,Merchandise,1,599,15.0,Mobile App,One-time,Hyderabad
ORD107775,CUST01266,2025-04-07,Pour-Over Dripper,Equipment,1,899,10.0,Mobile App,One-time,Hyderabad
ORD107772,CUST01266,2025-05-31,Manual Burr Grinder,Equipment,1,2499,15.0,Mobile App,One-time,hyderabad
ORD107773,CUST01266,2025-06-04,Reusable Cold Brew Bottle,Merchandise,1,599,15.0,Website,One-time,Hyderabad
ORD107773,CUST01266,2025-06-04,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Website,One-time,Hyderabad
ORD107773,CUST01266,2025-06-04,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Website,One-time,Hyderabad
ORD107771,CUST01266,2025-06-13,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Website,Monthly,Hyderabad
ORD107774,CUST01266,2025-07-29,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Mobile App,Monthly,hyderabad
ORD107774,CUST01266,2025-07-29,Explorer Subscription Box (5 origins),Subscription Box,1,1899,10.0,Mobile App,Monthly,
ORD107777,CUST01267,2025-02-05,Coorg Robusta Blend - 500g,Coffee Beans,1,599,25.0,Mobile App,Monthly,Calcutta
ORD107777,CUST01267,2025-02-05,French Press - 600ml,Equipment,1,1199,0.0,Mobile App,Monthly,Calcutta
ORD107777,CUST01267,2025-02-05,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Mobile App,Monthly,Calcutta
ORD107782,CUST01268,2023-06-26,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Website,Bi-Weekly,kochi
ORD107785,CUST01268,2023-10-16,French Press - 600ml,Equipment,1,1199,15.0,Website,Quarterly,kochi
ORD107783,CUST01268,2023-11-15,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Website,Monthly,Cochin
ORD107784,CUST01268,2024-07-25,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,15.0,Website,One-time,kochi
ORD107784,CUST01268,2024-07-25,Chikmagalur Single Origin - 250g,Coffee Beans,2,529,0.0,Website,One-time,kochi
ORD107788,CUST01268,2024-09-02,Discovery Subscription Box (3 origins),Subscription Box,1,1299,10.0,Retail Store,One-time,kochi
ORD107787,CUST01268,2024-09-03,Discovery Subscription Box (3 origins),Subscription Box,2,1299,10.0,Website,One-time,Kochi
ORD107787,CUST01268,2024-09-03,Manual Burr Grinder,Equipment,1,2499,0.0,Website,One-time,Kochi
ORD107778,CUST01268,2024-09-16,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Website,Monthly,Cochin
ORD107780,CUST01268,2025-03-10,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Mobile App,One-time,kochi
ORD107780,CUST01268,2025-03-10,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Mobile App,One-time,kochi
ORD107786,CUST01268,2025-04-28,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Website,Monthly,Kochi
ORD107789,CUST01268,2025-05-10,Discovery Subscription Box (3 origins),Subscription Box,2,1299,0.0,Website,Monthly,Cochin
ORD107789,CUST01268,2025-05-10,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,Monthly,Cochin
ORD107779,CUST01268,2025-08-20,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,One-time,Kochi
ORD107779,CUST01268,2025-08-20,French Press - 600ml,Equipment,1,1199,0.0,Website,One-time,Kochi
ORD107781,CUST01268,2025-08-30,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Retail Store,One-time,Cochin
ORD107790,CUST01269,2024-11-08,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Retail Store,Quarterly,jaipur
ORD107799,CUST01270,2024-09-22,Pour-Over Dripper,Equipment,1,899,25.0,Website,Quarterly,jaipur
ORD107799,CUST01270,2024-09-22,Pour-Over Dripper,Equipment,1,899,0.0,Website,Quarterly,jaipur
ORD107797,CUST01270,2024-10-10,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Website,Quarterly,jaipur
ORD107797,CUST01270,2024-10-10,Attikan Estate AA - 250g,Coffee Beans,2,449,0.0,Website,Quarterly,jaipur
ORD107796,CUST01270,2024-12-07,French Press - 600ml,Equipment,2,1199,0.0,Website,One-time,Jaipur
ORD107795,CUST01270,2025-01-21,Coorg Robusta Blend - 500g,Coffee Beans,2,599,0.0,Retail Store,One-time,jaipur
ORD107793,CUST01270,2025-05-01,Pour-Over Dripper,Equipment,1,899,0.0,Retail Store,One-time,Jaipur
ORD107798,CUST01270,2025-05-01,Pour-Over Dripper,Equipment,2,899,0.0,Website,One-time,jaipur
ORD107798,CUST01270,2025-05-01,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Website,One-time,jaipur
ORD107791,CUST01270,2025-05-12,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Marketplace,One-time,Jaipur
ORD107791,CUST01270,2025-05-12,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Marketplace,One-time,Jaipur
ORD107792,CUST01270,2025-05-20,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Website,Monthly,Jaipur
ORD107792,CUST01270,2025-05-20,French Press - 600ml,Equipment,1,1199,25.0,Website,Monthly,Jaipur
ORD107792,CUST01270,2025-05-20,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,15.0,Website,Monthly,Jaipur
ORD107792,CUST01270,2025-05-20,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Website,Monthly,Jaipur
ORD107794,CUST01270,2025-07-21,Discovery Subscription Box (3 origins),Subscription Box,1,1299,10.0,Retail Store,Monthly,Jaipur
ORD107794,CUST01270,2025-07-21,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Retail Store,Monthly,Jaipur
ORD107794,CUST01270,2025-07-21,Kaapi Culture Mug,Merchandise,1,349,15.0,Retail Store,Monthly,Jaipur
ORD107800,CUST01271,2025-08-09,Chikmagalur Single Origin - 250g,Coffee Beans,2,529,0.0,Mobile App,Monthly,ahmedabad
ORD107800,CUST01271,2025-08-09,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Mobile App,Monthly,ahmedabad
ORD107801,CUST01272,2024-09-22,Explorer Subscription Box (5 origins),Subscription Box,1,1899,10.0,Mobile App,Quarterly,Delhi
ORD107805,CUST01273,2023-07-07,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Marketplace,One-time,Hyderabad
ORD107805,CUST01273,2023-07-07,Coorg Robusta Blend - 500g,Coffee Beans,1,599,15.0,Marketplace,One-time,Hyderabad
ORD107807,CUST01273,2024-01-03,Chikmagalur Single Origin - 250g,Coffee Beans,2,529,0.0,Retail Store,Quarterly,hyderabad
ORD107807,CUST01273,2024-01-03,Pour-Over Dripper,Equipment,1,899,15.0,Retail Store,Quarterly,hyderabad
ORD107804,CUST01273,2024-01-08,Baba Budangiri Peaberry - 250g,Coffee Beans,2,499,15.0,Mobile App,Quarterly,Hyderabad
ORD107802,CUST01273,2024-08-17,French Press - 600ml,Equipment,1,1199,0.0,Website,Monthly,Hyderabad
ORD107806,CUST01273,2025-02-15,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,15.0,Website,One-time,Hyderabad
ORD107803,CUST01273,2025-07-02,Attikan Estate AA - 250g,Coffee Beans,3,449,0.0,Website,Monthly,hyderabad
ORD107809,CUST01274,2024-01-19,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,15.0,Website,One-time,Bangalore
ORD107809,CUST01274,2024-01-19,Manual Burr Grinder,Equipment,1,2499,20.0,Website,One-time,Bangalore
ORD107808,CUST01274,2024-03-23,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,25.0,Mobile App,Monthly,bengaluru
ORD107810,CUST01274,2024-04-16,Coorg Robusta Blend - 500g,Coffee Beans,2,599,15.0,Website,One-time,
ORD107815,CUST01275,2024-02-03,Manual Burr Grinder,Equipment,1,2499,0.0,Mobile App,One-time,kolkata
ORD107814,CUST01275,2024-05-06,Pour-Over Dripper,Equipment,1,899,20.0,Website,One-time,Kolkata
ORD107812,CUST01275,2024-11-26,Discovery Subscription Box (3 origins),Subscription Box,2,1299,0.0,Retail Store,One-time,kolkata
ORD107812,CUST01275,2024-11-26,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Retail Store,One-time,kolkata
ORD107813,CUST01275,2025-02-14,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Mobile App,Bi-Weekly,Calcutta
ORD107811,CUST01275,2025-03-13,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Website,One-time,Kolkata
ORD107823,CUST01276,2024-03-20,Discovery Subscription Box (3 origins),Subscription Box,3,1299,25.0,Retail Store,Quarterly,pune
ORD107823,CUST01276,2024-03-20,Pour-Over Dripper,Equipment,2,899,0.0,Retail Store,Quarterly,pune
ORD107823,CUST01276,2024-03-20,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Retail Store,Quarterly,pune
ORD107823,CUST01276,2024-03-20,Pour-Over Dripper,Equipment,1,899,20.0,Retail Store,Quarterly,pune
ORD107821,CUST01276,2024-04-06,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,10.0,Mobile App,Quarterly,pune
ORD107827,CUST01276,2024-04-24,Filter Coffee Decoction - 200ml,Ready to Drink,2,149,0.0,Mobile App,Monthly,Pune
ORD107827,CUST01276,2024-04-24,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Mobile App,Monthly,Pune
ORD107827,CUST01276,2024-04-24,Kaapi Culture Mug,Merchandise,-1,349,0.0,,Monthly,Pune
ORD107824,CUST01276,2024-05-27,Reusable Cold Brew Bottle,Merchandise,2,599,0.0,Marketplace,One-time,Pune 
ORD107826,CUST01276,2024-09-15,Discovery Subscription Box (3 origins),Subscription Box,3,1299,0.0,Website,Monthly,Pune 
ORD107820,CUST01276,2024-10-03,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Mobile App,One-time,Pune
ORD107817,CUST01276,2024-10-14,Baba Budangiri Peaberry - 250g,Coffee Beans,2,499,10.0,Marketplace,Monthly,pune
ORD107816,CUST01276,2024-10-15,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Marketplace,Bi-Weekly,Pune
ORD107816,CUST01276,2024-10-15,French Press - 600ml,Equipment,3,1199,0.0,Marketplace,Bi-Weekly,Pune
ORD107819,CUST01276,2024-10-25,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,One-time,pune
ORD107819,CUST01276,2024-10-25,Explorer Subscription Box (5 origins),Subscription Box,2,1899,0.0,Website,One-time,pune
ORD107818,CUST01276,2024-11-02,French Press - 600ml,Equipment,1,1199,10.0,Website,Monthly,pune
ORD107822,CUST01276,2025-03-17,Pour-Over Dripper,Equipment,1,899,15.0,Website,One-time,Pune
ORD107822,CUST01276,2025-03-17,Pour-Over Dripper,Equipment,1,899,10.0,Website,One-time,Pune
ORD107825,CUST01276,2025-06-06,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,,Quarterly,Pune
ORD107825,CUST01276,2025-06-06,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Website,Quarterly,Pune
ORD107825,CUST01276,2025-06-06,Explorer Subscription Box (5 origins),Subscription Box,2,1899,0.0,Website,Quarterly,Pune
ORD107825,CUST01276,2025-06-06,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Website,Quarterly,Pune
ORD107828,CUST01277,2024-08-26,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Mobile App,Bi-Weekly,Delhi
ORD107829,CUST01278,2024-08-10,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,15.0,Mobile App,Bi-Weekly,pune
ORD107830,CUST01278,2024-10-02,Filter Coffee Decoction - 200ml,Ready to Drink,3,149,10.0,Retail Store,Monthly,Pune 
ORD107830,CUST01278,2024-10-02,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Retail Store,Monthly,Pune 
ORD107831,CUST01279,2025-05-08,Chikmagalur Single Origin - 250g,Coffee Beans,2,529,15.0,Marketplace,One-time,Kolkata
ORD107832,CUST01279,2025-06-26,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Mobile App,One-time,kolkata
ORD107833,CUST01279,2025-07-22,Attikan Estate AA - 250g,Coffee Beans,1,449,15.0,Website,Monthly,Kolkata
ORD107833,CUST01279,2025-07-22,Discovery Subscription Box (3 origins),Subscription Box,3,1299,0.0,Website,Monthly,Kolkata
ORD107834,CUST01279,2025-08-24,Kaapi Culture Mug,Merchandise,2,349,0.0,Marketplace,One-time,kolkata
ORD107834,CUST01279,2025-08-24,Pour-Over Dripper,Equipment,1,899,0.0,Marketplace,One-time,kolkata
ORD107835,CUST01280,2025-07-25,Chikmagalur Single Origin - 250g,Coffee Beans,3,529,20.0,Website,One-time,Kochi
ORD107846,CUST01281,2023-05-07,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Retail Store,One-time,Kolkata
ORD107839,CUST01281,2023-09-29,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Mobile App,One-time,Kolkata
ORD107839,CUST01281,2023-09-29,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Mobile App,One-time,Kolkata
ORD107836,CUST01281,2023-10-06,French Press - 600ml,Equipment,1,1199,15.0,Retail Store,Quarterly,kolkata
ORD107836,CUST01281,2023-10-06,Pour-Over Dripper,Equipment,1,899,0.0,Retail Store,Quarterly,kolkata
ORD107841,CUST01281,2024-01-06,Attikan Estate AA - 250g,Coffee Beans,-2,449,0.0,Mobile App,One-time,kolkata
ORD107841,CUST01281,2024-01-06,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Mobile App,One-time,kolkata
ORD107841,CUST01281,2024-01-06,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,15.0,Mobile App,One-time,kolkata
ORD107849,CUST01281,2024-01-07,Explorer Subscription Box (5 origins),Subscription Box,2,1899,0.0,Retail Store,Quarterly,Kolkata
ORD107847,CUST01281,2024-03-10,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Mobile App,One-time,Calcutta
ORD107837,CUST01281,2024-03-17,Coorg Robusta Blend - 500g,Coffee Beans,3,599,0.0,Mobile App,Monthly,Calcutta
ORD107848,CUST01281,2024-04-05,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,25.0,Mobile App,Monthly,kolkata
ORD107842,CUST01281,2024-09-06,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Marketplace,One-time,Calcutta
ORD107844,CUST01281,2024-11-20,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Mobile App,Monthly,kolkata
ORD107843,CUST01281,2025-03-29,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,20.0,Mobile App,One-time,Kolkata
ORD107838,CUST01281,2025-07-14,Kaapi Culture Mug,Merchandise,2,349,0.0,Website,One-time,kolkata
ORD107845,CUST01281,2025-08-06,Manual Burr Grinder,Equipment,1,2499,0.0,Website,Quarterly,kolkata
ORD107845,CUST01281,2025-08-06,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Website,Quarterly,kolkata
ORD107845,CUST01281,2025-08-06,Coorg Robusta Blend - 500g,Coffee Beans,3,599,0.0,Website,Quarterly,kolkata
ORD107845,CUST01281,2025-08-06,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Website,Quarterly,kolkata
ORD107840,CUST01281,2025-08-12,Kaapi Culture Mug,Merchandise,1,349,0.0,Marketplace,Quarterly,Calcutta
ORD107840,CUST01281,2025-08-12,Explorer Subscription Box (5 origins),Subscription Box,2,1899,0.0,Marketplace,Quarterly,
ORD107840,CUST01281,2025-08-12,Explorer Subscription Box (5 origins),Subscription Box,1,1899,10.0,Marketplace,Quarterly,Calcutta
ORD107840,CUST01281,2025-08-12,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Marketplace,Quarterly,Calcutta
ORD107850,CUST01282,2025-05-02,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Website,One-time,kolkata
ORD107850,CUST01282,2025-05-02,French Press - 600ml,Equipment,1,1199,0.0,Website,One-time,kolkata
ORD107851,CUST01283,2024-12-28,Pour-Over Dripper,Equipment,1,899,0.0,Website,One-time,chennai
ORD107852,CUST01284,2024-07-05,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,10.0,Retail Store,Monthly,Jaipur
ORD107853,CUST01285,2025-01-30,Explorer Subscription Box (5 origins),Subscription Box,1,1899,10.0,Marketplace,One-time,Bangalore
ORD107853,CUST01285,2025-01-30,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Marketplace,One-time,Bangalore
ORD107856,CUST01285,2025-02-13,Pour-Over Dripper,Equipment,1,899,0.0,Mobile App,One-time,Bengaluru
ORD107855,CUST01285,2025-02-19,Explorer Subscription Box (5 origins),Subscription Box,3,1899,0.0,Website,Monthly,bengaluru
ORD107855,CUST01285,2025-02-19,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,Monthly,bengaluru
ORD107855,CUST01285,2025-02-19,Attikan Estate AA - 250g,Coffee Beans,2,449,0.0,Website,Monthly,bengaluru
ORD107855,CUST01285,2025-02-19,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,Monthly,bengaluru
ORD107854,CUST01285,2025-04-18,Chikmagalur Single Origin - 250g,Coffee Beans,-1,529,15.0,Retail Store,Quarterly,Bengaluru
ORD107854,CUST01285,2025-04-18,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Retail Store,Quarterly,
ORD107857,CUST01286,2025-07-09,French Press - 600ml,Equipment,1,1199,0.0,Retail Store,Monthly,Delhi
ORD107857,CUST01286,2025-07-09,Discovery Subscription Box (3 origins),Subscription Box,-1,1299,15.0,Retail Store,Monthly,Delhi
ORD107857,CUST01286,2025-07-09,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Retail Store,Monthly,Delhi
ORD107861,CUST01287,2025-06-07,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Website,Monthly,chennai
ORD107862,CUST01287,2025-07-14,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Marketplace,One-time,chennai
ORD107858,CUST01287,2025-08-12,Manual Burr Grinder,Equipment,1,2499,0.0,Website,Monthly,Chennai
ORD107859,CUST01287,2025-08-22,Pour-Over Dripper,Equipment,1,899,0.0,Website,One-time,chennai
ORD107859,CUST01287,2025-08-22,French Press - 600ml,Equipment,1,1199,10.0,Website,One-time,chennai
ORD107859,CUST01287,2025-08-22,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Website,One-time,chennai
ORD107859,CUST01287,2025-08-22,Manual Burr Grinder,Equipment,1,2499,,Website,One-time,chennai
ORD107860,CUST01287,2025-08-24,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Website,Quarterly,chennai
ORD107863,CUST01287,2025-08-27,Chikmagalur Single Origin - 250g,Coffee Beans,2,529,0.0,Marketplace,Monthly,chennai
ORD107863,CUST01287,2025-08-27,French Press - 600ml,Equipment,1,1199,0.0,Marketplace,Monthly,chennai
ORD107865,CUST01288,2025-06-06,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,,Bi-Weekly,kochi
ORD107864,CUST01288,2025-07-06,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Mobile App,Monthly,Cochin
ORD107864,CUST01288,2025-07-06,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Mobile App,Monthly,Cochin
ORD107878,CUST01289,2024-04-07,Pour-Over Dripper,Equipment,3,899,0.0,,Quarterly,kolkata
ORD107878,CUST01289,2024-04-07,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Mobile App,Quarterly,kolkata
